Time(s), z(m), vz(m/s), vp(m/s)
9.0132e-07,0.000500375,11277.6,-12843.7
9.0142e-07,0.000501503,11265.5,-12843.7
9.0152e-07,0.000502629,11253.4,-12843.7
9.0162e-07,0.000503753,11241.4,-12843.7
9.0172e-07,0.000504877,11229.3,-12843.7
9.0182e-07,0.000505999,11217.2,-12843.7
9.0192e-07,0.00050712,11205.1,-12843.7
9.0202e-07,0.00050824,11193.1,-12843.7
9.0212e-07,0.000509359,11181,-12843.7
9.0222e-07,0.000510476,11168.9,-12843.7
9.0232e-07,0.000511593,11156.8,-12843.7
9.0242e-07,0.000512708,11144.7,-12843.7
9.0252e-07,0.000513822,11132.7,-12843.7
9.0262e-07,0.000514934,11120.6,-12843.7
9.0272e-07,0.000516046,11108.5,-12843.7
9.0282e-07,0.000517156,11096.4,-12843.7
9.0292e-07,0.000518265,11084.4,-12843.7
9.0302e-07,0.000519373,11072.3,-12843.7
9.0312e-07,0.000520479,11060.2,-12843.7
9.0322e-07,0.000521585,11048.1,-12843.7
9.0332e-07,0.000522689,11036.1,-12843.7
9.0342e-07,0.000523792,11024,-12843.7
9.0352e-07,0.000524894,11011.9,-12843.7
9.0362e-07,0.000525994,10999.8,-12843.7
9.0372e-07,0.000527094,10987.8,-12843.7
9.0382e-07,0.000528192,10975.7,-12843.7
9.0392e-07,0.000529289,10963.6,-12843.7
9.0402e-07,0.000530385,10951.5,-12843.7
9.0412e-07,0.000531479,10939.5,-12843.7
9.0422e-07,0.000532573,10927.4,-12843.7
9.0432e-07,0.000533665,10915.3,-12843.7
9.0442e-07,0.000534756,10903.2,-12843.7
9.0452e-07,0.000535845,10891.1,-12843.7
9.0462e-07,0.000536934,10879.1,-12843.7
9.0472e-07,0.000538021,10867,-12843.7
9.0482e-07,0.000539107,10854.9,-12843.7
9.0492e-07,0.000540192,10842.8,-12843.7
9.0502e-07,0.000541276,10830.8,-12843.7
9.0512e-07,0.000542358,10818.7,-12843.7
9.0522e-07,0.00054344,10806.6,-12843.7
9.0532e-07,0.00054452,10794.5,-12843.7
9.0542e-07,0.000545598,10782.5,-12843.7
9.0552e-07,0.000546676,10770.4,-12843.7
9.0562e-07,0.000547753,10758.3,-12843.7
9.0572e-07,0.000548828,10746.2,-12843.7
9.0582e-07,0.000549902,10734.2,-12843.7
9.0592e-07,0.000550975,10722.1,-12843.7
9.0602e-07,0.000552046,10710,-12843.7
9.0612e-07,0.000553117,10697.9,-12843.7
9.0622e-07,0.000554186,10685.9,-12843.7
9.0632e-07,0.000555254,10673.8,-12843.7
9.0642e-07,0.000556321,10661.7,-12843.7
9.0652e-07,0.000557386,10649.6,-12843.7
9.0662e-07,0.000558451,10637.5,-12843.7
9.0672e-07,0.000559514,10625.5,-12843.7
9.0682e-07,0.000560576,10613.4,-12843.7
9.0692e-07,0.000561636,10601.3,-12843.7
9.0702e-07,0.000562696,10589.2,-12843.7
9.0712e-07,0.000563754,10577.2,-12843.7
9.0722e-07,0.000564811,10565.1,-12843.7
9.0732e-07,0.000565867,10553,-12843.7
9.0742e-07,0.000566922,10540.9,-12843.7
9.0752e-07,0.000567975,10528.9,-12843.7
9.07619e-07,0.000569028,10516.8,-12843.7
9.07719e-07,0.000570079,10504.7,-12843.7
9.07819e-07,0.000571129,10492.6,-12843.7
9.07919e-07,0.000572177,10480.6,-12843.7
9.08019e-07,0.000573225,10468.5,-12843.7
9.08119e-07,0.000574271,10456.4,-12843.7
9.08219e-07,0.000575316,10444.3,-12843.7
9.08319e-07,0.00057636,10432.3,-12843.7
9.08419e-07,0.000577403,10420.2,-12843.7
9.08519e-07,0.000578444,10408.1,-12843.7
9.08619e-07,0.000579484,10396,-12843.7
9.08719e-07,0.000580523,10383.9,-12843.7
9.08819e-07,0.000581561,10371.9,-12843.7
9.08919e-07,0.000582598,10359.8,-12843.7
9.09019e-07,0.000583633,10347.7,-12843.7
9.09119e-07,0.000584667,10335.6,-12843.7
9.09219e-07,0.0005857,10323.6,-12843.7
9.09319e-07,0.000586732,10311.5,-12843.7
9.09419e-07,0.000587762,10299.4,-12843.7
9.09519e-07,0.000588792,10287.3,-12843.7
9.09619e-07,0.00058982,10275.3,-12843.7
9.09719e-07,0.000590847,10263.2,-12843.7
9.09819e-07,0.000591872,10251.1,-12843.7
9.09919e-07,0.000592897,10239,-12843.7
9.10019e-07,0.00059392,10227,-12843.7
9.10119e-07,0.000594942,10214.9,-12843.7
9.10219e-07,0.000595963,10202.8,-12843.7
9.10319e-07,0.000596983,10190.7,-12843.7
9.10419e-07,0.000598001,10178.7,-12843.7
9.10519e-07,0.000599019,10166.6,-12843.7
9.10619e-07,0.000600035,10154.5,-12843.7
9.10719e-07,0.00060105,10142.4,-12843.7
9.10819e-07,0.000602063,10130.3,-12843.7
9.10919e-07,0.000603076,10118.3,-12843.7
9.11019e-07,0.000604087,10106.2,-12843.7
9.11119e-07,0.000605097,10094.1,-12843.7
9.11219e-07,0.000606106,10082,-12843.7
9.11319e-07,0.000607113,10070,-12843.7
9.11419e-07,0.00060812,10057.9,-12843.7
9.11519e-07,0.000609125,10045.8,-12843.7
9.11619e-07,0.000610129,10033.7,-12843.7
9.11719e-07,0.000611131,10021.7,-12843.7
9.11819e-07,0.000612133,10009.6,-12843.7
9.11919e-07,0.000613133,9997.51,-12843.7
9.12019e-07,0.000614133,9985.44,-12843.7
9.12119e-07,0.00061513,9973.36,-12843.7
9.12219e-07,0.000616127,9961.28,-12843.7
9.12319e-07,0.000617123,9949.21,-12843.7
9.12419e-07,0.000618117,9937.13,-12843.7
9.12519e-07,0.00061911,9925.05,-12843.7
9.12619e-07,0.000620102,9912.98,-12843.7
9.12719e-07,0.000621093,9900.9,-12843.7
9.12819e-07,0.000622082,9888.83,-12843.7
9.12919e-07,0.000623071,9876.75,-12843.7
9.13019e-07,0.000624058,9864.67,-12843.7
9.13119e-07,0.000625043,9852.6,-12843.7
9.13219e-07,0.000626028,9840.52,-12843.7
9.13319e-07,0.000627012,9828.45,-12843.7
9.13419e-07,0.000627994,9816.37,-12843.7
9.13519e-07,0.000628975,9804.29,-12843.7
9.13619e-07,0.000629955,9792.22,-12843.7
9.13719e-07,0.000630933,9780.14,-12843.7
9.13819e-07,0.000631911,9768.06,-12843.7
9.13919e-07,0.000632887,9755.99,-12843.7
9.14019e-07,0.000633862,9743.91,-12843.7
9.14119e-07,0.000634836,9731.84,-12843.7
9.14219e-07,0.000635808,9719.76,-12843.7
9.14319e-07,0.00063678,9707.68,-12843.7
9.14419e-07,0.00063775,9695.61,-12843.7
9.14519e-07,0.000638719,9683.53,-12843.7
9.14619e-07,0.000639687,9671.46,-12843.7
9.14719e-07,0.000640653,9659.38,-12843.7
9.14819e-07,0.000641618,9647.3,-12843.7
9.14919e-07,0.000642583,9635.23,-12843.7
9.15019e-07,0.000643546,9623.15,-12843.7
9.15119e-07,0.000644507,9611.07,-12843.7
9.15219e-07,0.000645468,9599,-12843.7
9.15319e-07,0.000646427,9586.92,-12843.7
9.15419e-07,0.000647385,9574.85,-12843.7
9.15519e-07,0.000648342,9562.77,-12843.7
9.15619e-07,0.000649298,9550.69,-12843.7
9.15718e-07,0.000650252,9538.62,-12843.7
9.15818e-07,0.000651205,9526.54,-12843.7
9.15918e-07,0.000652157,9514.46,-12843.7
9.16018e-07,0.000653108,9502.39,-12843.7
9.16118e-07,0.000654058,9490.31,-12843.7
9.16218e-07,0.000655006,9478.24,-12843.7
9.16318e-07,0.000655954,9466.16,-12843.7
9.16418e-07,0.0006569,9454.08,-12843.7
9.16518e-07,0.000657844,9442.01,-12843.7
9.16618e-07,0.000658788,9429.93,-12843.7
9.16718e-07,0.00065973,9417.86,-12843.7
9.16818e-07,0.000660672,9405.78,-12843.7
9.16918e-07,0.000661612,9393.7,-12843.7
9.17018e-07,0.00066255,9381.63,-12843.7
9.17118e-07,0.000663488,9369.55,-12843.7
